Time[s],XJ3_ACAN_CMX_V0.96::BCS_2_A::BCS_VehSpd[km/h],XJ3_ACAN_CMX_V0.96::EPS_1::EPS_StrngWhlTorq[Nm]
288.629672,,0.5
288.636472,29.08125,
288.646299,29.08125,
288.649569,,0.4
288.656434,29.08125,
288.666303,29.08125,
288.669585,,0.3
288.676456,29.08125,
288.686298,29.08125,
288.689367,,0.3
288.69647,29.08125,
288.706297,29.08125,
288.709588,,0.2
288.716461,29.08125,
288.726304,29.08125,
288.729681,,0.2
288.736477,29.08125,
288.746317,29.08125,
288.749547,,0.2
288.75646,29.08125,
288.766311,29.08125,
288.769594,,0.2
288.776467,29.08125,
288.786309,29.08125,
288.78961,,0.1
288.796482,29.08125,
288.806312,29.08125,
288.80961,,0.1
288.816446,29.08125,
288.826307,29.08125,
288.829674,,0.1
288.836467,29.08125,
288.846315,29.08125,
288.849305,,0.1
288.856456,29.08125,
288.866313,29.08125,
288.869591,,0
288.876484,29.08125,
288.886298,29.08125,
288.889129,,0
288.89645,29.08125,
288.906304,29.08125,
288.90955,,-0.2
288.916459,29.08125,
288.926316,29.08125,
288.929669,,-0.3
288.936447,29.08125,
288.946322,29.1375,
288.949305,,-0.4
288.956476,29.1375,
288.966309,29.1375,
288.969597,,-0.4
288.976458,29.1375,
288.986305,29.1375,
288.989616,,-0.5
288.996458,29.1375,
289.00632,29.1375,
289.009583,,-0.6
289.01647,29.1375,
289.026311,29.1375,
289.02969,,-0.5
289.036451,29.1375,
289.046321,29.1375,
289.049556,,-0.4
289.056481,29.1375,
289.06631,29.1375,
289.069595,,-0.4
289.076467,29.1375,
289.086302,29.1375,
289.089132,,-0.3
289.096449,29.1375,
289.106316,29.1375,
289.109557,,-0.3
289.116464,29.1375,
289.126334,29.1375,
289.129695,,-0.3
289.13648,29.1375,
289.146301,29.1375,
289.149086,,-0.3
289.15647,29.1375,
289.166334,29.19375,
289.169556,,-0.3
289.176433,29.19375,
289.186298,29.19375,
289.189624,,-0.4
289.196483,29.19375,
289.206312,29.19375,
289.209613,,-0.4
289.216445,29.19375,
289.226305,29.19375,
289.229674,,-0.5
289.236466,29.19375,
289.24631,29.19375,
289.249573,,-0.5
289.256444,29.19375,
289.266301,29.19375,
289.269586,,-0.6
289.276461,29.19375,
289.28632,29.19375,
289.289133,,-0.6
289.29649,29.19375,
289.306302,29.19375,
289.308767,,-0.6
289.316452,29.19375,
289.326324,29.19375,
289.329689,,-0.6
289.336483,29.19375,
289.346321,29.19375,
289.349079,,-0.5
289.356491,29.19375,
289.366323,29.19375,
289.369601,,-0.5
289.376465,29.25,
289.38631,29.25,
289.389604,,-0.5
289.39647,29.25,
289.406319,29.25,
289.409607,,-0.5
289.416454,29.25,
289.426316,29.25,
289.429662,,-0.5
289.436512,29.25,
289.446332,29.25,
289.449576,,-0.5
289.456466,29.25,
289.466299,29.25,
289.469607,,-0.4
289.476497,29.25,
289.486318,29.25,
289.48912,,-0.3
289.496386,29.25,
289.506299,29.25,
289.508901,,-0.3
289.516486,29.25,
289.526298,29.25,
289.529673,,-0.3
289.536481,29.25,
289.546333,29.25,
289.549078,,-0.3
289.556473,29.25,
289.566322,29.25,
289.569554,,-0.2
289.576468,29.25,
289.586301,29.25,
289.589616,,-0.2
289.596491,29.25,
289.606325,29.25,
289.609612,,-0.2
289.61648,29.25,
289.626316,29.25,
289.629664,,-0.1
289.63649,29.25,
289.646342,29.25,
289.649553,,-0.1
289.656458,29.25,
289.666319,29.25,
289.66961,,-0.1
289.676467,29.25,
289.686322,29.25,
289.689121,,-0.1
289.696488,29.25,
289.706313,29.25,
289.709614,,-0.2
289.716486,29.25,
289.72632,29.25,
289.729423,,-0.2
289.736479,29.25,
289.746323,29.25,
289.749571,,-0.2
289.756461,29.25,
289.76632,29.25,
289.76957,,-0.2
289.776462,29.25,
289.786315,29.25,
289.789628,,-0.2
289.796469,29.25,
289.806326,29.25,
289.809609,,-0.2
289.816463,29.25,
289.82633,29.30625,
289.829412,,-0.2
289.836478,29.30625,
289.846321,29.30625,
289.849595,,-0.2
289.856483,29.30625,
289.866337,29.30625,
289.869603,,-0.2
289.876474,29.30625,
289.886315,29.30625,
289.889391,,-0.1
289.896484,29.30625,
289.906317,29.30625,
289.909609,,-0.1
289.916481,29.30625,
289.926333,29.30625,
289.929459,,-0.1
289.936474,29.30625,
289.946331,29.30625,
289.949561,,-0.2
289.956471,29.30625,
289.966319,29.30625,
289.969556,,-0.1
289.976477,29.30625,
289.98633,29.30625,
289.988928,,-0.1
289.996492,29.30625,
290.006339,29.30625,
290.008901,,-0.1
290.016468,29.30625,
290.02632,29.30625,
290.029433,,-0.1
290.036493,29.30625,
290.046312,29.30625,
290.049586,,0
290.05648,29.30625,
290.066309,29.30625,
290.069601,,0
290.07645,29.30625,
290.086323,29.30625,
290.089396,,0
290.096483,29.30625,
290.10632,29.30625,
290.108948,,0
290.116472,29.30625,
290.126329,29.30625,
290.129451,,0
290.136471,29.30625,
290.146331,29.30625,
290.149393,,0
290.156472,29.30625,
290.166323,29.30625,
290.169454,,0
290.176479,29.30625,
290.18633,29.30625,
290.189467,,0
290.196424,29.30625,
290.206333,29.30625,
290.209462,,0
290.216486,29.30625,
290.226317,29.30625,
290.229468,,0
290.236485,29.30625,
290.246333,29.30625,
290.249457,,0
290.256475,29.30625,
290.266331,29.30625,
290.269496,,0
290.276494,29.30625,
290.286338,29.30625,
290.289474,,0
290.296495,29.30625,
290.306343,29.30625,
290.308826,,0
290.316508,29.30625,
290.326328,29.30625,
290.329511,,0.1
290.336487,29.30625,
290.346321,29.30625,
290.349464,,0
290.356453,29.30625,
290.366328,29.30625,
290.369455,,0
290.376473,29.30625,
290.386313,29.30625,
290.38947,,0
290.396361,29.30625,
290.406338,29.30625,
290.409491,,0
290.416482,29.30625,
290.426334,29.30625,
290.429469,,0
290.436502,29.30625,
290.446342,29.30625,
290.449469,,0
290.456492,29.30625,
290.466325,29.30625,
290.469503,,0
290.476486,29.30625,
290.486339,29.30625,
290.489494,,0
290.496395,29.30625,
290.506332,29.30625,
290.509499,,0
290.516496,29.30625,
290.526342,29.30625,
290.52927,,0
290.536509,29.30625,
290.546335,29.30625,
290.54949,,0
290.556494,29.30625,
290.56635,29.30625,
290.569475,,0
290.57649,29.30625,
290.586337,29.30625,
290.589479,,0
290.596496,29.3625,
290.606334,29.41875,
290.608998,,0
290.616472,29.41875,
290.626335,29.41875,
290.629479,,0
290.636494,29.41875,
290.646321,29.41875,
290.649481,,0
290.656468,29.41875,
290.666343,29.41875,
290.669348,,0
290.676503,29.41875,
290.686342,29.41875,
290.689247,,0
290.696502,29.41875,
290.706339,29.41875,
290.709456,,-0.1
290.716485,29.41875,
290.726341,29.41875,
290.728737,,-0.1
290.736508,29.41875,
290.746326,29.41875,
290.749238,,-0.1
290.756506,29.41875,
290.766363,29.41875,
290.769342,,-0.1
290.776501,29.41875,
290.786346,29.41875,
290.788866,,-0.1
290.796496,29.41875,
290.806363,29.41875,
290.809358,,-0.1
290.816484,29.41875,
290.82634,29.41875,
290.829411,,-0.1
290.83652,29.41875,
290.846354,29.41875,
290.849313,,-0.1
290.856498,29.41875,
290.866325,29.41875,
290.869352,,-0.1
290.876427,29.41875,
290.886348,29.41875,
290.88886,,-0.1
290.896484,29.41875,
290.906327,29.41875,
290.909344,,-0.1
290.916491,29.41875,
290.926337,29.41875,
290.929412,,-0.1
290.93649,29.41875,
290.946336,29.41875,
290.949327,,-0.1
290.95643,29.41875,
290.966348,29.41875,
290.969357,,-0.1
290.976504,29.41875,
290.986341,29.41875,
290.989355,,-0.1
290.996516,29.41875,
291.006347,29.41875,
291.009352,,-0.1
291.01648,29.41875,
291.026339,29.41875,
291.028915,,-0.1
291.036522,29.41875,
291.046384,29.41875,
291.04931,,-0.2
291.056483,29.41875,
291.066329,29.41875,
291.069351,,-0.2
291.076482,29.41875,
291.086373,29.41875,
291.089348,,-0.2
291.096485,29.41875,
291.106346,29.41875,
291.109363,,-0.2
291.11651,29.41875,
291.126356,29.41875,
291.129205,,-0.2
291.136504,29.41875,
291.146342,29.41875,
291.149324,,-0.2
291.156503,29.41875,
291.166342,29.41875,
291.169353,,-0.2
291.1765,29.41875,
291.186338,29.41875,
291.189364,,-0.2
291.196501,29.41875,
291.206274,29.41875,
291.209335,,-0.2
291.216484,29.41875,
291.226332,29.475,
291.228452,,-0.3
291.236511,29.475,
291.246349,29.475,
291.249317,,-0.3
291.256498,29.475,
291.266343,29.475,
291.269354,,-0.3
291.276503,29.475,
291.286364,29.475,
291.289353,,-0.4
291.296383,29.475,
291.306335,29.475,
291.308666,,-0.4
291.316509,29.475,
291.326362,29.475,
291.328478,,-0.5
291.336535,29.475,
291.346334,29.475,
291.34931,,-0.5
291.356499,29.475,
291.366355,29.475,
291.368612,,-0.6
291.376479,29.475,
291.386343,29.475,
291.388621,,-0.6
291.396511,29.475,
291.406358,29.475,
291.409313,,-0.6
291.416494,29.475,
291.426348,29.475,
291.428452,,-0.7
291.436523,29.475,
291.446358,29.475,
291.449309,,-0.6
291.456487,29.475,
291.466362,29.475,
291.468618,,-0.7
291.476501,29.475,
291.486254,29.475,
291.488851,,-0.7
291.496498,29.475,
291.506336,29.475,
291.509115,,-0.8
291.516533,29.475,
291.526335,29.475,
291.528474,,-0.8
291.536523,29.475,
291.546332,29.41875,
291.5486,,-0.8
291.556516,29.3625,
291.566355,29.30625,
291.568615,,-0.8
291.576515,29.30625,
291.586346,29.30625,
291.588628,,-0.8
291.596495,29.30625,
291.606362,29.41875,
291.609121,,-0.7
291.616506,29.475,
291.626349,29.475,
291.62847,,-0.7
291.636524,29.475,
291.646366,29.475,
291.64835,,-0.8
291.656505,29.41875,
291.666354,29.3625,
291.669115,,-0.8
291.676526,29.30625,
291.686372,29.30625,
291.688616,,-0.8
291.696527,29.30625,
291.706349,29.30625,
291.709122,,-0.6
291.716515,29.30625,
291.726361,29.30625,
291.728486,,-0.7
291.736522,29.30625,
291.746354,29.30625,
291.748356,,-0.7
291.756487,29.30625,
291.766354,29.30625,
291.769123,,-0.7
291.776492,29.30625,
291.786364,29.30625,
291.788632,,-0.7
291.796517,29.30625,
291.806373,29.30625,
291.80909,,-0.7
291.816507,29.25,
291.826351,29.25,
291.828476,,-0.7
291.836528,29.25,
291.846379,29.25,
291.848353,,-0.6
291.856524,29.25,
291.866342,29.25,
291.869113,,-0.5
291.876493,29.25,
291.886362,29.25,
291.888614,,-0.5
291.896421,29.25,
291.906367,29.25,
291.90912,,-0.5
291.91652,29.25,
291.926364,29.25,
291.928478,,-0.5
291.936513,29.25,
291.946343,29.25,
291.948361,,-0.4
291.956524,29.25,
291.96638,29.25,
291.968632,,-0.4
291.976523,29.25,
291.986375,29.25,
291.98864,,-0.2
291.996543,29.19375,
292.006376,29.19375,
292.009085,,-0.1
292.016515,29.19375,
292.026371,29.19375,
292.028462,,0
292.036526,29.19375,
292.046364,29.19375,
292.04861,,0
292.056502,29.19375,
292.066385,29.19375,
292.069121,,0
292.076501,29.19375,
292.086366,29.19375,
292.089124,,0
292.09654,29.1375,
292.106346,29.1375,
292.109129,,0
292.116529,29.1375,
292.126369,29.1375,
292.128243,,0
292.136551,29.1375,
292.146367,29.1375,
292.148364,,-0.2
292.156499,29.1375,
292.166377,29.1375,
292.169124,,-0.3
292.176528,29.1375,
292.186378,29.1375,
292.188638,,-0.3
292.196521,29.1375,
292.206384,29.08125,
292.209088,,-0.2
292.21651,29.08125,
292.226372,29.08125,
292.228451,,0
292.23653,29.1375,
292.246376,29.19375,
292.249094,,0.3
292.256528,29.19375,
292.266375,29.19375,
292.269122,,0.7
292.276537,29.1375,
292.286372,29.08125,
292.28863,,0.9
292.296536,29.08125,
292.306362,29.08125,
292.308196,,1.2
292.316521,29.08125,
292.326365,29.08125,
292.328426,,1.4
292.33654,29.19375,
292.346368,29.25,
292.349089,,1.5
292.356523,29.25,
292.366368,29.25,
292.36913,,1.5
292.376516,29.25,
292.386353,29.25,
292.388646,,1.4
292.396509,29.19375,
292.406387,29.19375,
292.409134,,1.5
292.416532,29.19375,
292.426377,29.19375,
292.428408,,1.4
292.436535,29.19375,
292.446372,29.19375,
292.449098,,1.4
292.456512,29.19375,
292.466364,29.19375,
292.468404,,1
292.4765,29.19375,
292.486394,29.19375,
292.488396,,0.6
292.496499,29.19375,
292.506377,29.19375,
292.508399,,0
292.516526,29.19375,
292.52638,29.19375,
292.528389,,-0.2
292.536527,29.19375,
292.546362,29.19375,
292.549091,,-0.5
292.556523,29.19375,
292.566372,29.19375,
292.569137,,-0.7
292.576522,29.19375,
292.586369,29.25,
292.588376,,-0.9
292.596529,29.25,
292.60635,29.25,
292.609093,,-1.1
292.61651,29.25,
292.626366,29.25,
292.628372,,-1.3
292.636527,29.25,
292.646383,29.25,
292.649094,,-1.4
292.656512,29.25,
292.666379,29.25,
292.668365,,-1.3
292.676529,29.25,
292.686381,29.25,
292.688364,,-1.2
292.696368,29.25,
292.706372,29.25,
292.708357,,-0.9
292.716546,29.25,
292.726394,29.25,
292.728358,,-0.6
292.736564,29.25,
292.746376,29.30625,
292.7491,,-0.1
292.756529,29.30625,
292.7664,29.30625,
292.768354,,0.2
292.776516,29.30625,
292.786375,29.30625,
292.788348,,0.5
292.796526,29.30625,
292.806394,29.30625,
292.80883,,0.9
292.816528,29.30625,
292.826376,29.30625,
292.828341,,1.4
292.836543,29.3625,
292.846384,29.3625,
292.848335,,1.6
292.856526,29.41875,
292.866384,29.41875,
292.868342,,1.8
292.876524,29.41875,
292.886393,29.41875,
292.888332,,1.8
292.896547,29.41875,
292.906386,29.475,
292.908813,,1.5
292.916541,29.475,
292.926394,29.475,
292.928353,,1.5
292.936563,29.475,
292.946376,29.475,
292.94832,,1.4
292.956535,29.475,
292.966385,29.475,
292.968319,,1.1
292.976553,29.475,
292.986389,29.53125,
292.98832,,0.5
292.996539,29.53125,
293.006412,29.53125,
293.008318,,0
293.016541,29.53125,
293.026393,29.5875,
293.028312,,-0.5
293.036557,29.5875,
293.046403,29.5875,
293.048317,,-0.7
293.056537,29.5875,
293.066394,29.5875,
293.068309,,-0.8
293.076542,29.64375,
293.086404,29.64375,
293.088311,,-1
293.096554,29.64375,
293.106362,29.64375,
293.108336,,-1.1
293.116545,29.64375,
293.126377,29.64375,
293.128298,,-1.1
293.13655,29.64375,
293.146395,29.7,
293.148298,,-0.9
293.156551,29.7,
293.16638,29.7,
293.168289,,-0.5
293.176532,29.7,
293.186384,29.75625,
293.188294,,0.1
293.196537,29.75625,
293.206377,29.75625,
293.208284,,0.9
293.216541,29.75625,
293.226372,29.75625,
293.22805,,1.7
293.236537,29.75625,
293.246387,29.8125,
293.248295,,1.7
293.256534,29.8125,
293.26638,29.8125,
293.268269,,1.6
293.27653,29.86875,
293.286396,29.86875,
293.288301,,1.6
293.296555,29.86875,
293.306381,29.86875,
293.308033,,1.9
293.316533,29.925,
293.32639,29.925,
293.328027,,1.9
293.336555,29.925,
293.346394,29.925,
293.348277,,1.7
293.356552,29.925,
293.366393,29.925,
293.368255,,1.7
293.376561,29.925,
293.386389,29.98125,
293.388256,,1.6
293.396552,29.98125,
293.406391,29.98125,
293.408016,,1.6
293.416553,30.0375,
293.426397,30.0375,
293.42801,,1
293.436546,30.0375,
293.446398,30.0375,
293.448254,,0.6
293.456519,30.0375,
293.466399,30.0375,
293.468267,,0.2
293.476547,30.0375,
293.486401,30.0375,
293.48823,,-0.1
293.496502,30.0375,
293.506395,30.0375,
293.508002,,-0.7
293.516578,30.0375,
293.526393,30.09375,
293.527985,,-1.1
293.536561,30.15,
293.54639,30.15,
293.548236,,-1.6
293.556531,30.15,
293.566387,30.15,
293.568216,,-1.7
293.576543,30.15,
293.586385,30.15,
293.588207,,-1.6
293.596572,30.2625,
293.606407,30.2625,
293.607974,,-1.5
293.616548,30.2625,
293.626384,30.2625,
293.627971,,-1.1
293.636558,30.2625,
293.6464,30.2625,
293.648245,,-0.8
293.656547,30.2625,
293.666376,30.2625,
293.668197,,-0.2
293.676532,30.2625,
293.686393,30.2625,
293.688296,,0.4
293.696553,30.31875,
293.706394,30.31875,
293.707954,,1.1
293.716547,30.31875,
293.726395,30.31875,
293.727954,,1.5
293.736554,30.375,
293.746394,30.375,
293.748199,,1.8
293.756544,30.375,
293.766374,30.43125,
293.767945,,1.7
293.776542,30.43125,
293.786392,30.43125,
293.787951,,1.8
293.796565,30.43125,
293.806388,30.43125,
293.807939,,1.9
293.816554,30.43125,
293.826393,30.43125,
293.82796,,2
293.836574,30.43125,
293.846427,30.4875,
293.848175,,1.9
293.856547,30.4875,
293.866396,30.54375,
293.867923,,1.6
293.876566,30.54375,
293.886413,30.54375,
293.888314,,1.5
293.896491,30.54375,
293.906379,30.54375,
293.907913,,1.4
293.916573,30.54375,
293.926405,30.54375,
293.92791,,1
293.93656,30.6,
293.946393,30.6,
293.947917,,0.4
293.956555,30.6,
293.966401,30.6,
293.967904,,0.1
293.976539,30.65625,
293.986411,30.65625,
293.987908,,0
293.996575,30.65625,
294.006396,30.65625,
294.007929,,-0.2
294.016555,30.65625,
294.026413,30.65625,
294.027906,,-0.7
294.036564,30.65625,
294.046385,30.7125,
294.047892,,-1.1
294.056553,30.7125,
294.066403,30.7125,
294.067886,,-1.2
294.076533,30.76875,
294.086402,30.76875,
294.088314,,-1.3
294.096573,30.76875,
294.106411,30.76875,
294.107877,,-1.3
294.116565,30.825,
294.126406,30.825,
294.127873,,-1.2
294.136561,30.825,
294.146404,30.88125,
294.147881,,-0.9
294.156559,30.88125,
294.166411,30.88125,
294.167877,,-0.7
294.176554,30.88125,
294.186389,30.88125,
294.187914,,-0.1
294.196552,30.88125,
294.206393,30.88125,
294.207866,,0.3
294.216543,30.88125,
294.226396,30.88125,
294.227863,,0.9
294.23656,30.9375,
294.246403,30.9375,
294.24786,,1.1
294.256547,30.9375,
294.266409,30.9375,
294.267858,,1.4
294.276537,30.99375,
294.286394,30.99375,
294.287821,,1.4
294.296563,31.05,
294.306405,31.10625,
294.30785,,1.4
294.316539,31.10625,
294.326408,31.10625,
294.327845,,1.4
294.336573,31.10625,
294.346414,31.10625,
294.347841,,1.2
294.356574,31.10625,
294.36641,31.10625,
294.367883,,0.9
294.376571,31.1625,
294.386414,31.1625,
294.387849,,0.2
294.396587,31.1625,
294.406416,31.21875,
294.407839,,-0.2
294.416544,31.21875,
294.426409,31.21875,
294.42783,,-0.9
294.436558,31.21875,
294.446411,31.21875,
294.447824,,-1.2
294.456547,31.21875,
294.466398,31.275,
294.467831,,-1.3
294.476568,31.275,
294.486417,31.275,
294.487832,,-1.2
294.496562,31.275,
294.506399,31.275,
294.507826,,-1.2
294.516565,31.33125,
294.526393,31.33125,
294.527818,,-1.2
294.53657,31.33125,
294.546408,31.3875,
294.547851,,-1.1
294.556559,31.3875,
294.566411,31.3875,
294.567838,,-0.9
294.576561,31.3875,
294.58641,31.3875,
294.587837,,-0.3
294.596569,31.3875,
294.606403,31.44375,
294.607822,,0
294.616573,31.44375,
294.6264,31.44375,
294.627821,,0.4
294.636571,31.5,
294.646407,31.5,
294.647832,,0.8
294.656563,31.5,
294.666413,31.5,
294.667836,,1.2
294.676559,31.5,
294.686412,31.5,
294.687829,,1.4
294.696572,31.5,
294.706403,31.5,
294.707832,,1.7
294.716582,31.5,
294.72643,31.55625,
294.727855,,1.6
294.736587,31.55625,
294.74641,31.55625,
294.747823,,1.2
294.75656,31.55625,
294.766398,31.55625,
294.767813,,1
294.776568,31.6125,
294.786414,31.6125,
294.787837,,0.3
294.796559,31.6125,
294.806409,31.725,
294.807828,,-0.1
294.816555,31.725,
294.82641,31.725,
294.827837,,-0.8
294.836558,31.725,
294.846411,31.725,
294.847826,,-1.1
294.856569,31.725,
294.866434,31.725,
294.867859,,-1
294.876574,31.725,
294.886427,31.78125,
294.88785,,-1.1
294.896464,31.78125,
294.906421,31.78125,
294.907838,,-0.9
294.916576,31.78125,
294.926423,31.78125,
294.92784,,-0.6
294.936583,31.8375,
294.946398,31.8375,
294.947825,,0
294.956559,31.8375,
294.966408,31.8375,
294.967825,,0.6
294.976584,31.8375,
294.986418,31.8375,
294.987843,,1.3
294.99659,31.8375,
295.006438,31.8375,
295.007865,,1.3
295.016561,31.8375,
295.026417,31.8375,
295.027844,,1.6
295.036587,31.89375,
295.046415,31.89375,
295.047838,,1.7
295.056561,31.89375,
295.066398,31.95,
295.067823,,1.7
295.07657,32.00625,
295.086407,32.00625,
295.087818,,1.6
295.096579,32.00625,
295.106421,32.00625,
295.10784,,1.3
295.116572,32.00625,
295.126429,32.00625,
295.127844,,1
295.136586,32.00625,
295.146438,32.00625,
295.147859,,0.5
295.156575,32.00625,
295.166426,32.00625,
295.167855,,0.1
295.176584,32.0625,
